"","cohen.D","tstat","df","raw","fdr","bonferroni","n","p0.05"
"R_isthmuscingulate_surfavg",-0.0034337208037369,-0.0153604729413173,71.7112484271571,0.987787253482052,0.998920229240823,1,79,FALSE
"R_lateraloccipital_surfavg",-0.282863091072315,-1.26813603681454,76.2117027897481,0.208609735102185,0.591060916122859,1,79,FALSE
"R_lateralorbitofrontal_surfavg",0.290795119922809,1.30238883379455,74.5896944571229,0.196790632281727,0.581815782398149,1,79,FALSE
"R_lingual_surfavg",0.0943390122659832,0.423127999667381,76.6509557150754,0.673386694289379,0.873941421779845,1,79,FALSE
"R_medialorbitofrontal_surfavg",0.133182023538731,0.597246299677268,76.5042645008281,0.552106553551918,0.873941421779845,1,79,FALSE
"R_middletemporal_surfavg",0.502964582454262,2.25793529349808,76.9992164405238,0.0267820407145006,0.318413873704472,1,79,FALSE
"R_parahippocampal_surfavg",0.309520167125514,1.39161527394061,75.8839755382139,0.168104919371459,0.519597023511781,1,79,FALSE
"R_paracentral_surfavg",-0.120033217356972,-0.53595577199434,65.6311900365784,0.593800931949627,0.873941421779845,1,79,FALSE
"R_parsopercularis_surfavg",0.259080262052706,1.16405651755326,76.6356691796012,0.24801232675946,0.609865312959448,1,79,FALSE
"R_parsorbitalis_surfavg",0.106581482983129,0.477777126251847,76.0804355184608,0.634178721463992,0.873941421779845,1,79,FALSE
"R_parstriangularis_surfavg",0.0958693999835329,0.428425809949477,68.5665243202654,0.66968401695911,0.873941421779845,1,79,FALSE
"R_pericalcarine_surfavg",0.12506164707221,0.561177145659854,76.9191604412769,0.576308048951413,0.873941421779845,1,79,FALSE
"R_postcentral_surfavg",-0.058831836465038,-0.263518880785788,74.7981554014578,0.792875279582549,0.962777125207381,1,79,FALSE
"R_posteriorcingulate_surfavg",0.24891723502921,1.11378135958094,72.3758739631337,0.269058226305639,0.609865312959448,1,79,FALSE
"R_precentral_surfavg",0.0446024426531926,0.199795594014463,74.9211277401042,0.842181743223156,0.970650144731773,1,79,FALSE
"R_precuneus_surfavg",-0.00292607700203866,-0.0131474765198521,76.6029536676291,0.989544315374614,0.998920229240823,1,79,FALSE
"R_rostralanteriorcingulate_surfavg",0.176896421517047,0.792665455641185,75.5016746440274,0.43045650164467,0.770290581890462,1,79,FALSE
"R_rostralmiddlefrontal_surfavg",0.433384510199676,1.94015323244807,73.6314611391288,0.0561906835949067,0.318413873704472,1,79,FALSE
"R_superiorfrontal_surfavg",0.357959963621313,1.60181510714215,72.5763949448512,0.113540439046346,0.452684850847479,1,79,FALSE
"R_superiorparietal_surfavg",-0.103985726194482,-0.467106572227455,76.7970581572561,0.641746227048445,0.873941421779845,1,79,FALSE
"R_superiortemporal_surfavg",0.45880559826084,2.05474054722907,74.4710227243771,0.0434124399187666,0.318413873704472,1,79,FALSE
"R_supramarginal_surfavg",0.39794044730012,1.78237842528629,74.7194812636834,0.0787498689769566,0.382499363602361,1,79,FALSE
"R_frontalpole_surfavg",0.0673940993208429,0.303290251199123,74.1910830974458,0.762517526088269,0.942748941345496,1,79,FALSE
"R_temporalpole_surfavg",0.013436020746565,0.0604290371996697,75.3631730485517,0.951973896487404,0.998920229240823,1,79,FALSE
"R_transversetemporal_surfavg",0.454615713523693,2.03375597929412,71.8066513430328,0.0456719820881955,0.318413873704472,1,79,FALSE
"R_insula_surfavg",0.0120498061936484,0.0541287193916841,76.7892755952072,0.956973190269215,0.998920229240823,1,79,FALSE
